v8-version,11,8,172,17,-node.20,0
v8-platform,macos,macos
shared-library,/opt/homebrew/Cellar/node/21.7.1/bin/node,0x104da0000,0x105c8f424,40681472
shared-library,/usr/lib/libDiagnosticMessagesClient.dylib,0x18ffdee80,0x18ffdfad8,66453504
shared-library,/usr/lib/libenergytrace.dylib,0x18d96c6a4,0x18d96cd28,66453504
shared-library,/usr/lib/libbsm.0.dylib,0x1940f53cc,0x194103d40,66453504
shared-library,/usr/lib/system/libkxld.dylib,0x194b43140,0x194b5da74,66453504
shared-library,/System/Library/Frameworks/CFNetwork.framework/Versions/A/CFNetwork,0x18d57eed8,0x18d800038,66453504
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/FSEvents.framework/Versions/A/FSEvents,0x190b65c88,0x190b6fd80,66453504
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/CarbonCore.framework/Versions/A/CarbonCore,0x18b6b0adc,0x18b7a0760,66453504
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Metadata,0x190028d0c,0x1900aaaa8,66453504
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/OSServices.framework/Versions/A/OSServices,0x1947d9d94,0x194803e38,66453504
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/SearchKit.framework/Versions/A/SearchKit,0x194c8a2d8,0x194ceb870,66453504
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/AE.framework/Versions/A/AE,0x18f33cbc4,0x18f3a0210,66453504
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/LaunchServices.framework/Versions/A/LaunchServices,0x1888381d0,0x188a341c0,66453504
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/DictionaryServices.framework/Versions/A/DictionaryServices,0x195fa4c48,0x195febe30,66453504
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/SharedFileList.framework/Versions/A/SharedFileList,0x190b7434c,0x190b91900,66453504
shared-library,/System/Library/Frameworks/Security.framework/Versions/A/Security,0x18b02aa18,0x18b33d8a0,66453504
shared-library,/System/Library/Frameworks/SystemConfiguration.framework/Versions/A/SystemConfiguration,0x1891152bc,0x189197a90,66453504
shared-library,/usr/lib/libapple_nghttp2.dylib,0x194d2961c,0x194d3b370,66453504
shared-library,/usr/lib/libcompression.dylib,0x194d5ea40,0x194db4700,66453504
shared-library,/usr/lib/libsqlite3.dylib,0x18efbe204,0x18f1578f0,66453504
shared-library,/System/Library/Frameworks/Network.framework/Versions/A/Network,0x18f3c4234,0x18fd47330,66453504
shared-library,/usr/lib/libCoreEntitlements.dylib,0x227fb69a0,0x227fc01b0,66453504
shared-library,/System/Library/PrivateFrameworks/MessageSecurity.framework/Versions/A/MessageSecurity,0x20f9da10c,0x20fa12058,66453504
shared-library,/System/Library/PrivateFrameworks/ProtocolBuffer.framework/Versions/A/ProtocolBuffer,0x18efa414c,0x18efb62f0,66453504
shared-library,/usr/lib/libMobileGestalt.dylib,0x18d96e5c0,0x18d9c5328,66453504
shared-library,/System/Library/PrivateFrameworks/AppleFSCompression.framework/Versions/A/AppleFSCompression,0x194702e00,0x194750e4c,66453504
shared-library,/usr/lib/libcoretls.dylib,0x1940dd2d0,0x1940ef3b0,66453504
shared-library,/usr/lib/libcoretls_cfhelpers.dylib,0x196013df0,0x196014c00,66453504
shared-library,/usr/lib/libpam.2.dylib,0x194d5886c,0x194d5bc6c,66453504
shared-library,/usr/lib/libxar.1.dylib,0x1960855bc,0x196091778,66453504
shared-library,/System/Library/PrivateFrameworks/CoreAutoLayout.framework/Versions/A/CoreAutoLayout,0x190ba5570,0x190bd8990,66453504
shared-library,/System/Library/Frameworks/DiskArbitration.framework/Versions/A/DiskArbitration,0x1900c30f0,0x1900c9d28,66453504
shared-library,/usr/lib/libarchive.2.dylib,0x194c017a0,0x194c74030,66453504
shared-library,/usr/lib/libxml2.2.dylib,0x190bef3a8,0x190cb8878,66453504
shared-library,/usr/lib/liblangid.dylib,0x1933bb1c4,0x1933bbcd0,66453504
shared-library,/System/Library/Frameworks/Combine.framework/Versions/A/Combine,0x19a083cd8,0x19a199890,66453504
shared-library,/System/Library/PrivateFrameworks/CollectionsInternal.framework/Versions/A/CollectionsInternal,0x1feebef24,0x1ff0021f0,66453504
shared-library,/System/Library/PrivateFrameworks/ReflectionInternal.framework/Versions/A/ReflectionInternal,0x21468dbb4,0x214692950,66453504
shared-library,/System/Library/PrivateFrameworks/RuntimeInternal.framework/Versions/A/RuntimeInternal,0x214c3ad7c,0x214c49fe0,66453504
shared-library,/usr/lib/swift/libswiftCore.dylib,0x197bd33e8,0x19801b190,66453504
shared-library,/usr/lib/swift/libswiftCoreFoundation.dylib,0x1ad1c90f0,0x1ad1cdf78,66453504
shared-library,/usr/lib/swift/libswiftDarwin.dylib,0x1aae65598,0x1aae691c8,66453504
shared-library,/usr/lib/swift/libswiftDispatch.dylib,0x19d810034,0x19d8224d0,66453504
shared-library,/usr/lib/swift/libswiftIOKit.dylib,0x1ad215d44,0x1ad215fb0,66453504
shared-library,/usr/lib/swift/libswiftObjectiveC.dylib,0x1a000446c,0x1a0006030,66453504
shared-library,/usr/lib/swift/libswiftXPC.dylib,0x1ad1dfa60,0x1ad209210,66453504
shared-library,/usr/lib/swift/libswift_Concurrency.dylib,0x2295259a0,0x229570c28,66453504
shared-library,/usr/lib/swift/libswift_StringProcessing.dylib,0x22966ed08,0x2296f8af0,66453504
shared-library,/usr/lib/swift/libswiftos.dylib,0x1a000834c,0x1a001bad0,66453504
shared-library,/System/Library/PrivateFrameworks/AppleSystemInfo.framework/Versions/A/AppleSystemInfo,0x1933b69c4,0x1933b94e0,66453504
shared-library,/usr/lib/libpcap.A.dylib,0x194bb1d34,0x194bd3380,66453504
shared-library,/usr/lib/libdns_services.dylib,0x18f3afd34,0x18f3b6ea0,66453504
shared-library,/usr/lib/libnetwork.dylib,0x18d57cfc0,0x18d57cfc0,66453504
shared-library,/System/Library/PrivateFrameworks/IOMobileFramebuffer.framework/Versions/A/IOMobileFramebuffer,0x193dde6a0,0x193deac90,66453504
shared-library,/System/Library/Frameworks/IOSurface.framework/Versions/A/IOSurface,0x192453720,0x192463df8,66453504
shared-library,/usr/lib/liblzma.5.dylib,0x195ffa6e8,0x19600c760,66453504
shared-library,/usr/lib/swift/libswift_RegexParser.dylib,0x2295c25c4,0x229652230,66453504
shared-library,/usr/lib/libbz2.1.0.dylib,0x1947c740c,0x1947d1fb0,66453504
shared-library,/usr/lib/libiconv.2.dylib,0x194be79a0,0x194bed834,66453504
shared-library,/usr/lib/libcharset.1.dylib,0x194b36fa0,0x194b36fb0,66453504
shared-library,/usr/lib/libheimdal-asn1.dylib,0x19646bdb8,0x196475b48,66453504
shared-library,/usr/lib/libCheckFix.dylib,0x1940d08c8,0x1940d9d04,66453504
shared-library,/System/Library/PrivateFrameworks/TCC.framework/Versions/A/TCC,0x18d9fadb0,0x18da141f8,66453504
shared-library,/System/Library/PrivateFrameworks/CoreNLP.framework/Versions/A/CoreNLP,0x1933bd840,0x1934b203c,66453504
shared-library,/System/Library/PrivateFrameworks/MetadataUtilities.framework/Versions/A/MetadataUtilities,0x18ffe20b0,0x1900193b0,66453504
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Accelerate,0x19c4a0000,0x19c4a0000,66453504
shared-library,/usr/lib/libmecab.dylib,0x194107390,0x194154f50,66453504
shared-library,/usr/lib/libCRFSuite.dylib,0x1891a8538,0x1891d68f0,66453504
shared-library,/usr/lib/libgermantok.dylib,0x19416329c,0x194164d40,66453504
shared-library,/usr/lib/libThaiTokenizer.dylib,0x194d00d2c,0x194d01d50,66453504
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vImage.framework/Versions/A/vImage,0x1900cc290,0x190408bec,66453504
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/vecLib,0x19c173000,0x19c173000,66453504
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvMisc.dylib,0x1960cbbb4,0x196141e90,66453504
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvDSP.dylib,0x193cba100,0x193da2a7c,66453504
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib,0x188c36c30,0x188fb99b8,66453504
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libLAPACK.dylib,0x194e32254,0x195f8faf0,66453504
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libLinearAlgebra.dylib,0x194166098,0x194177c38,66453504
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libSparseBLAS.dylib,0x194d44628,0x194d55950,66453504
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libQuadrature.dylib,0x194e2d1a0,0x194e301d0,66453504
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBNNS.dylib,0x1934df130,0x193c63f54,66453504
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libSparse.dylib,0x1890ade38,0x18910ec60,66453504
shared-library,/System/Library/PrivateFrameworks/MIL.framework/Versions/A/MIL,0x20e24f8f4,0x20e67b880,66453504
shared-library,/System/Library/Frameworks/OpenDirectory.framework/Versions/A/Frameworks/CFOpenDirectory.framework/Versions/A/CFOpenDirectory,0x190b47acc,0x190b5d448,66453504
shared-library,/System/Library/Frameworks/OpenDirectory.framework/Versions/A/OpenDirectory,0x190b385cc,0x190b3f2c8,66453504
shared-library,/System/Library/PrivateFrameworks/APFS.framework/Versions/A/APFS,0x1960164c0,0x19606af98,66453504
shared-library,/System/Library/Frameworks/SecurityFoundation.framework/Versions/A/SecurityFoundation,0x19400f00c,0x194051418,66453504
shared-library,/usr/lib/libutil.dylib,0x196094068,0x196096660,66453504
shared-library,/System/Library/PrivateFrameworks/InstalledContentLibrary.framework/Versions/A/InstalledContentLibrary,0x20c436564,0x20c4dbea8,66453504
shared-library,/System/Library/PrivateFrameworks/CoreServicesStore.framework/Versions/A/CoreServicesStore,0x18b9f5ec0,0x18ba26920,66453504
shared-library,/usr/lib/libapp_launch_measurement.dylib,0x190ba1800,0x190ba3750,66453504
shared-library,/System/Library/PrivateFrameworks/AppleMobileFileIntegrity.framework/Versions/A/AppleMobileFileIntegrity,0x1fca7a080,0x1fca85348,66453504
shared-library,/usr/lib/libmis.dylib,0x1ad1a7dc4,0x1ad1b48f8,66453504
shared-library,/System/Library/PrivateFrameworks/MobileSystemServices.framework/Versions/A/MobileSystemServices,0x1bccc9a14,0x1bcccbe10,66453504
shared-library,/System/Library/PrivateFrameworks/ConfigProfileHelper.framework/Versions/A/ConfigProfileHelper,0x1edf693f4,0x1edf6a788,66453504
shared-library,/System/Library/PrivateFrameworks/CoreAnalytics.framework/Versions/A/CoreAnalytics,0x18ffb0bc4,0x18ffd4f28,66453504
shared-library,/System/Library/PrivateFrameworks/AppleSauce.framework/Versions/A/AppleSauce,0x194d02bac,0x194d24850,66453504
shared-library,/System/Library/PrivateFrameworks/LanguageModeling.framework/Versions/A/LanguageModeling,0x18a0d4bc0,0x18a2726d0,66453504
shared-library,/usr/lib/libxslt.1.dylib,0x196098490,0x1960baa70,66453504
shared-library,/usr/lib/libcmph.dylib,0x194bee910,0x194bfdbd0,66453504
shared-library,/System/Library/PrivateFrameworks/CoreEmoji.framework/Versions/A/CoreEmoji,0x193daaeec,0x193dd25d0,66453504
shared-library,/System/Library/PrivateFrameworks/LinguisticData.framework/Versions/A/LinguisticData,0x1934d9340,0x1934dcb10,66453504
shared-library,/System/Library/PrivateFrameworks/Lexicon.framework/Versions/A/Lexicon,0x188fc1794,0x189085910,66453504
shared-library,/System/Library/PrivateFrameworks/BackgroundTaskManagement.framework/Versions/A/BackgroundTaskManagement,0x19409cb64,0x1940b7020,66453504
shared-library,/usr/lib/libTLE.dylib,0x2281a1448,0x2281a86e8,66453504
shared-library-end
profiler,begin,1000
tick,0x18435d7f0,1708,0,0x0,6
new,CodeRange,0x10aa40000,0
new,MemoryChunk,0x1231ceec0000,262144
new,MemoryChunk,0x1ac1aaa00000,262144
new,MemoryChunk,0x361bfe200000,262144
new,MemoryChunk,0x2ca1e4600000,262144
new,MemoryChunk,0x32fe14b00000,262144
new,MemoryChunk,0x323b2a0c0000,262144
heap-capacity,1031008
heap-available,2198828736
new,MemoryChunk,0x277a3ea80000,262144
tick,0x102b0f2a0,2958,0,0x0,6
new,MemoryChunk,0x17195fb40000,278528
new,MemoryChunk,0x395dd9840000,262144
new,MemoryChunk,0x283a68180000,262144
code-creation,Builtin,2,4042,0x1026d4000,812,DeoptimizationEntry_Eager
code-creation,Builtin,2,4292,0x1026d4340,812,DeoptimizationEntry_Lazy
code-creation,Builtin,2,4333,0x1026d4680,2032,RecordWriteSaveFP
code-creation,Builtin,2,4333,0x1026d4e80,1360,RecordWriteIgnoreFP
code-creation,Builtin,2,4333,0x1026d53e0,280,EphemeronKeyBarrierSaveFP
code-creation,Builtin,2,4333,0x1026d5500,184,EphemeronKeyBarrierIgnoreFP
code-creation,Builtin,2,4375,0x1026d55c0,76,AdaptorWithBuiltinExitFrame
code-creation,Builtin,2,4375,0x1026d5620,284,IndirectPointerBarrierSaveFP
code-creation,Builtin,2,4375,0x1026d5740,188,IndirectPointerBarrierIgnoreFP
code-creation,Builtin,2,4375,0x1026d5800,336,CallFunction_ReceiverIsNullOrUndefined
code-creation,Builtin,2,4375,0x1026d5960,412,CallFunction_ReceiverIsNotNullOrUndefined
code-creation,Builtin,2,4375,0x1026d5b00,452,CallFunction_ReceiverIsAny
code-creation,Builtin,2,4417,0x1026d5ce0,232,CallBoundFunction
code-creation,Builtin,2,4417,0x1026d5de0,876,CallWrappedFunction
code-creation,Builtin,2,4417,0x1026d6160,192,Call_ReceiverIsNullOrUndefined
code-creation,Builtin,2,4417,0x1026d6240,192,Call_ReceiverIsNotNullOrUndefined
code-creation,Builtin,2,4417,0x1026d6320,192,Call_ReceiverIsAny
code-creation,Builtin,2,4417,0x1026d6400,820,Call_ReceiverIsNullOrUndefined_Baseline_Compact
code-creation,Builtin,2,4458,0x1026d6740,820,Call_ReceiverIsNullOrUndefined_Baseline
code-creation,Builtin,2,4458,0x1026d6a80,956,Call_ReceiverIsNotNullOrUndefined_Baseline_Compact
code-creation,Builtin,2,4458,0x1026d6e40,956,Call_ReceiverIsNotNullOrUndefined_Baseline
code-creation,Builtin,2,4458,0x1026d7200,956,Call_ReceiverIsAny_Baseline_Compact
code-creation,Builtin,2,4458,0x1026d75c0,956,Call_ReceiverIsAny_Baseline
code-creation,Builtin,2,4500,0x1026d7980,792,Call_ReceiverIsNullOrUndefined_WithFeedback
code-creation,Builtin,2,4500,0x1026d7ca0,792,Call_ReceiverIsNotNullOrUndefined_WithFeedback
code-creation,Builtin,2,4500,0x1026d7fc0,792,Call_ReceiverIsAny_WithFeedback
code-creation,Builtin,2,4500,0x1026d82e0,768,CallProxy
code-creation,Builtin,2,4500,0x1026d8600,180,CallVarargs
code-creation,Builtin,2,4542,0x1026d86c0,1152,CallWithSpread
code-creation,Builtin,2,4542,0x1026d8b60,1896,CallWithSpread_Baseline
code-creation,Builtin,2,4542,0x1026d92e0,1960,CallWithSpread_WithFeedback
code-creation,Builtin,2,4542,0x1026d9aa0,1180,CallWithArrayLike
code-creation,Builtin,2,4583,0x1026d9f40,1948,CallWithArrayLike_WithFeedback
code-creation,Builtin,2,4583,0x1026da6e0,208,CallForwardVarargs
code-creation,Builtin,2,4583,0x1026da7c0,208,CallFunctionForwardVarargs
code-creation,Builtin,2,4583,0x1026da8a0,372,CallFunctionTemplate_Generic
code-creation,Builtin,2,4583,0x1026daa20,192,CallFunctionTemplate_CheckAccess
code-creation,Builtin,2,4625,0x1026dab00,272,CallFunctionTemplate_CheckCompatibleReceiver
code-creation,Builtin,2,4625,0x1026dac20,360,CallFunctionTemplate_CheckAccessAndCompatibleReceiver
code-creation,Builtin,2,4625,0x1026dada0,24,ConstructFunction
code-creation,Builtin,2,4625,0x1026dadc0,236,ConstructBoundFunction
code-creation,Builtin,2,4625,0x1026daec0,44,ConstructedNonConstructable
code-creation,Builtin,2,4625,0x1026daf00,88,Construct
code-creation,Builtin,2,4625,0x1026daf60,180,ConstructVarargs
code-creation,Builtin,2,4667,0x1026db020,1180,ConstructWithSpread
code-creation,Builtin,2,4667,0x1026db4c0,1912,ConstructWithSpread_Baseline
code-creation,Builtin,2,4667,0x1026dbc40,1892,ConstructWithSpread_WithFeedback
code-creation,Builtin,2,4667,0x1026dc3c0,1308,ConstructWithArrayLike
code-creation,Builtin,2,4667,0x1026dc8e0,2020,ConstructWithArrayLike_WithFeedback
code-creation,Builtin,2,4667,0x1026dd0e0,260,ConstructForwardVarargs
code-creation,Builtin,2,4708,0x1026dd200,260,ConstructFunctionForwardVarargs
code-creation,Builtin,2,4708,0x1026dd320,712,Construct_Baseline
code-creation,Builtin,2,4708,0x1026dd600,716,Construct_WithFeedback
code-creation,Builtin,2,4708,0x1026dd8e0,540,JSConstructStubGeneric
code-creation,Builtin,2,4708,0x1026ddb00,448,JSBuiltinsConstructStub
code-creation,Builtin,2,4708,0x1026ddce0,840,FastNewObject
code-creation,Builtin,2,4708,0x1026de040,376,FastNewClosure
code-creation,Builtin,2,4750,0x1026de1c0,808,ConstructProxy
code-creation,Builtin,2,4750,0x1026de500,236,JSEntry
code-creation,Builtin,2,4750,0x1026de600,236,JSConstructEntry
code-creation,Builtin,2,4750,0x1026de700,236,JSRunMicrotasksEntry
code-creation,Builtin,2,4750,0x1026de800,184,JSEntryTrampoline
code-creation,Builtin,2,4750,0x1026de8c0,184,JSConstructEntryTrampoline
code-creation,Builtin,2,4792,0x1026de980,356,ResumeGeneratorTrampoline
code-creation,Builtin,2,4792,0x1026deb00,1400,StringFromCodePointAt
code-creation,Builtin,2,4792,0x1026df080,812,StringEqual
code-creation,Builtin,2,4792,0x1026df3c0,380,StringGreaterThan
code-creation,Builtin,2,4792,0x1026df540,380,StringGreaterThanOrEqual
code-creation,Builtin,2,4833,0x1026df6c0,380,StringLessThan
code-creation,Builtin,2,4833,0x1026df840,380,StringLessThanOrEqual
code-creation,Builtin,2,4833,0x1026df9c0,380,StringCompare
code-creation,Builtin,2,4833,0x1026dfb40,3772,StringSubstring
code-creation,Builtin,2,4833,0x1026e0a00,124,OrderedHashTableHealIndex
code-creation,Builtin,2,4875,0x1026e0a80,1072,InterpreterEntryTrampoline
code-creation,Builtin,2,4875,0x1026e0ec0,1108,InterpreterEntryTrampolineForProfiling
code-creation,Builtin,2,4875,0x1026e1320,124,InterpreterPushArgsThenCall
code-creation,Builtin,2,4875,0x1026e13a0,132,InterpreterPushUndefinedAndArgsThenCall
code-creation,Builtin,2,4875,0x1026e1440,132,InterpreterPushArgsThenCallWithFinalSpread
code-creation,Builtin,2,4875,0x1026e14e0,132,InterpreterPushArgsThenConstruct
code-creation,Builtin,2,4917,0x1026e1580,840,InterpreterPushArgsThenFastConstructFunction
code-creation,Builtin,2,4917,0x1026e18e0,132,InterpreterPushArgsThenConstructArrayFunction
code-creation,Builtin,2,4917,0x1026e1980,140,InterpreterPushArgsThenConstructWithFinalSpread
code-creation,Builtin,2,4917,0x1026e1a20,88,InterpreterEnterAtBytecode
code-creation,Builtin,2,4917,0x1026e1a80,220,InterpreterEnterAtNextBytecode
code-creation,Builtin,2,4917,0x1026e1b60,144,InterpreterOnStackReplacement
code-creation,Builtin,2,4958,0x1026e1c00,492,BaselineOutOfLinePrologue
code-creation,Builtin,2,4958,0x1026e1e00,24,BaselineOutOfLinePrologueDeopt
code-creation,Builtin,2,4958,0x1026e1e20,140,BaselineOnStackReplacement
code-creation,Builtin,2,4958,0x1026e1ec0,104,BaselineLeaveFrame
code-creation,Builtin,2,4958,0x1026e1f40,232,BaselineOrInterpreterEnterAtBytecode
code-creation,Builtin,2,4958,0x1026e2040,236,BaselineOrInterpreterEnterAtNextBytecode
code-creation,Builtin,2,5000,0x1026e2140,212,InterpreterOnStackReplacement_ToBaseline
code-creation,Builtin,2,5000,0x1026e2220,4,MaglevOnStackReplacement
code-creation,Builtin,2,5000,0x1026e2240,4,MaglevFunctionEntryStackCheck_WithoutNewTarget
code-creation,Builtin,2,5000,0x1026e2260,4,MaglevFunctionEntryStackCheck_WithNewTarget
code-creation,Builtin,2,5000,0x1026e2280,4,MaglevOptimizeCodeOrTailCallOptimizedCodeSlot
code-creation,Builtin,2,5000,0x1026e22a0,872,CompileLazy
code-creation,Builtin,2,5042,0x1026e2620,76,CompileLazyDeoptimizedCode
code-creation,Builtin,2,5042,0x1026e2680,276,InstantiateAsmJs
code-creation,Builtin,2,5042,0x1026e27a0,44,NotifyDeoptimized
